288,8 288,107 289,8 289,107 290,8 290,107 291,8 291,107 292,8 292,107 293,8 293,107 294,8 294,107 295,8 295,107 296,8 296,107 297,8 297,107 298,8 298,107 299,8 299,107 300,8 300,107 301,8 301,107 302,8 302,107 303,8 303,107 304,8 304,107 305,8 305,107 306,8 306,107 307,8 307,107 308,8 308,107 309,8 309,107 288,9 309,9 288,10 309,10 288,11 309,11 288,12 309,12 288,13 309,13 288,14 309,14 288,15 309,15 288,16 309,16 288,17 309,17 288,18 309,18 288,19 309,19 288,20 309,20 288,21 309,21 288,22 309,22 288,23 309,23 288,24 309,24 288,25 309,25 288,26 309,26 288,27 309,27 288,28 309,28 288,29 309,29 288,30 309,30 288,31 309,31 288,32 309,32 288,33 309,33 288,34 309,34 288,35 309,35 288,36 309,36 288,37 309,37 288,38 309,38 288,39 309,39 288,40 309,40 288,41 309,41 288,42 309,42 288,43 309,43 288,44 309,44 288,45 309,45 288,46 309,46 288,47 309,47 288,48 309,48 288,49 309,49 288,50 309,50 288,51 309,51 288,52 309,52 288,53 309,53 288,54 309,54 288,55 309,55 288,56 309,56 288,57 309,57 288,58 309,58 288,59 309,59 288,60 309,60 288,61 309,61 288,62 309,62 288,63 309,63 288,64 309,64 288,65 309,65 288,66 309,66 288,67 309,67 288,68 309,68 288,69 309,69 288,70 309,70 288,71 309,71 288,72 309,72 288,73 309,73 288,74 309,74 288,75 309,75 288,76 309,76 288,77 309,77 288,78 309,78 288,79 309,79 288,80 309,80 288,81 309,81 288,82 309,82 288,83 309,83 288,84 309,84 288,85 309,85 288,86 309,86 288,87 309,87 288,88 309,88 288,89 309,89 288,90 309,90 288,91 309,91 288,92 309,92 288,93 309,93 288,94 309,94 288,95 309,95 288,96 309,96 288,97 309,97 288,98 309,98 288,99 309,99 288,100 309,100 288,101 309,101 288,102 309,102 288,103 309,103 288,104 309,104 288,105 309,105 288,106 309,106
8,114 8,213 9,114 9,213 10,114 10,213 11,114 11,213 12,114 12,213 13,114 13,213 14,114 14,213 15,114 15,213 16,114 16,213 17,114 17,213 18,114 18,213 19,114 19,213 20,114 20,213 21,114 21,213 22,114 22,213 23,114 23,213 24,114 24,213 25,114 25,213 26,114 26,213 27,114 27,213 28,114 28,213 29,114 29,213 8,115 29,115 8,116 29,116 8,117 29,117 8,118 29,118 8,119 29,119 8,120 29,120 8,121 29,121 8,122 29,122 8,123 29,123 8,124 29,124 8,125 29,125 8,126 29,126 8,127 29,127 8,128 29,128 8,129 29,129 8,130 29,130 8,131 29,131 8,132 29,132 8,133 29,133 8,134 29,134 8,135 29,135 8,136 29,136 8,137 29,137 8,138 29,138 8,139 29,139 8,140 29,140 8,141 29,141 8,142 29,142 8,143 29,143 8,144 29,144 8,145 29,145 8,146 29,146 8,147 29,147 8,148 29,148 8,149 29,149 8,150 29,150 8,151 29,151 8,152 29,152 8,153 29,153 8,154 29,154 8,155 29,155 8,156 29,156 8,157 29,157 8,158 29,158 8,159 29,159 8,160 29,160 8,161 29,161 8,162 29,162 8,163 29,163 8,164 29,164 8,165 29,165 8,166 29,166 8,167 29,167 8,168 29,168 8,169 29,169 8,170 29,170 8,171 29,171 8,172 29,172 8,173 29,173 8,174 29,174 8,175 29,175 8,176 29,176 8,177 29,177 8,178 29,178 8,179 29,179 8,180 29,180 8,181 29,181 8,182 29,182 8,183 29,183 8,184 29,184 8,185 29,185 8,186 29,186 8,187 29,187 8,188 29,188 8,189 29,189 8,190 29,190 8,191 29,191 8,192 29,192 8,193 29,193 8,194 29,194 8,195 29,195 8,196 29,196 8,197 29,197 8,198 29,198 8,199 29,199 8,200 29,200 8,201 29,201 8,202 29,202 8,203 29,203 8,204 29,204 8,205 29,205 8,206 29,206 8,207 29,207 8,208 29,208 8,209 29,209 8,210 29,210 8,211 29,211 8,212 29,212
36,114 36,213 37,114 37,213 38,114 38,213 39,114 39,213 40,114 40,213 41,114 41,213 42,114 42,213 43,114 43,213 44,114 44,213 45,114 45,213 46,114 46,213 47,114 47,213 48,114 48,213 49,114 49,213 50,114 50,213 51,114 51,213 52,114 52,213 53,114 53,213 54,114 54,213 55,114 55,213 56,114 56,213 57,114 57,213 36,115 57,115 36,116 57,116 36,117 57,117 36,118 57,118 36,119 57,119 36,120 57,120 36,121 57,121 36,122 57,122 36,123 57,123 36,124 57,124 36,125 57,125 36,126 57,126 36,127 57,127 36,128 57,128 36,129 57,129 36,130 57,130 36,131 57,131 36,132 57,132 36,133 57,133 36,134 57,134 36,135 57,135 36,136 57,136 36,137 57,137 36,138 57,138 36,139 57,139 36,140 57,140 36,141 57,141 36,142 57,142 36,143 57,143 36,144 57,144 36,145 57,145 36,146 57,146 36,147 57,147 36,148 57,148 36,149 57,149 36,150 57,150 36,151 57,151 36,152 57,152 36,153 57,153 36,154 57,154 36,155 57,155 36,156 57,156 36,157 57,157 36,158 57,158 36,159 57,159 36,160 57,160 36,161 57,161 36,162 57,162 36,163 57,163 36,164 57,164 36,165 57,165 36,166 57,166 36,167 57,167 36,168 57,168 36,169 57,169 36,170 57,170 36,171 57,171 36,172 57,172 36,173 57,173 36,174 57,174 36,175 57,175 36,176 57,176 36,177 57,177 36,178 57,178 36,179 57,179 36,180 57,180 36,181 57,181 36,182 57,182 36,183 57,183 36,184 57,184 36,185 57,185 36,186 57,186 36,187 57,187 36,188 57,188 36,189 57,189 36,190 57,190 36,191 57,191 36,192 57,192 36,193 57,193 36,194 57,194 36,195 57,195 36,196 57,196 36,197 57,197 36,198 57,198 36,199 57,199 36,200 57,200 36,201 57,201 36,202 57,202 36,203 57,203 36,204 57,204 36,205 57,205 36,206 57,206 36,207 57,207 36,208 57,208 36,209 57,209 36,210 57,210 36,211 57,211 36,212 57,212
64,114 64,213 65,114 65,213 66,114 66,213 67,114 67,213 68,114 68,213 69,114 69,213 70,114 70,213 71,114 71,213 72,114 72,213 73,114 73,213 74,114 74,213 75,114 75,213 76,114 76,213 77,114 77,213 78,114 78,213 79,114 79,213 80,114 80,213 81,114 81,213 82,114 82,213 83,114 83,213 84,114 84,213 85,114 85,213 64,115 85,115 64,116 85,116 64,117 85,117 64,118 85,118 64,119 85,119 64,120 85,120 64,121 85,121 64,122 85,122 64,123 85,123 64,124 85,124 64,125 85,125 64,126 85,126 64,127 85,127 64,128 85,128 64,129 85,129 64,130 85,130 64,131 85,131 64,132 85,132 64,133 85,133 64,134 85,134 64,135 85,135 64,136 85,136 64,137 85,137 64,138 85,138 64,139 85,139 64,140 85,140 64,141 85,141 64,142 85,142 64,143 85,143 64,144 85,144 64,145 85,145 64,146 85,146 64,147 85,147 64,148 85,148 64,149 85,149 64,150 85,150 64,151 85,151 64,152 85,152 64,153 85,153 64,154 85,154 64,155 85,155 64,156 85,156 64,157 85,157 64,158 85,158 64,159 85,159 64,160 85,160 64,161 85,161 64,162 85,162 64,163 85,163 64,164 85,164 64,165 85,165 64,166 85,166 64,167 85,167 64,168 85,168 64,169 85,169 64,170 85,170 64,171 85,171 64,172 85,172 64,173 85,173 64,174 85,174 64,175 85,175 64,176 85,176 64,177 85,177 64,178 85,178 64,179 85,179 64,180 85,180 64,181 85,181 64,182 85,182 64,183 85,183 64,184 85,184 64,185 85,185 64,186 85,186 64,187 85,187 64,188 85,188 64,189 85,189 64,190 85,190 64,191 85,191 64,192 85,192 64,193 85,193 64,194 85,194 64,195 85,195 64,196 85,196 64,197 85,197 64,198 85,198 64,199 85,199 64,200 85,200 64,201 85,201 64,202 85,202 64,203 85,203 64,204 85,204 64,205 85,205 64,206 85,206 64,207 85,207 64,208 85,208 64,209 85,209 64,210 85,210 64,211 85,211 64,212 85,212
92,114 92,213 93,114 93,213 94,114 94,213 95,114 95,213 96,114 96,213 97,114 97,213 98,114 98,213 99,114 99,213 100,114 100,213 101,114 101,213 102,114 102,213 103,114 103,213 104,114 104,213 105,114 105,213 106,114 106,213 107,114 107,213 108,114 108,213 109,114 109,213 110,114 110,213 111,114 111,213 112,114 112,213 113,114 113,213 92,115 113,115 92,116 113,116 92,117 113,117 92,118 113,118 92,119 113,119 92,120 113,120 92,121 113,121 92,122 113,122 92,123 113,123 92,124 113,124 92,125 113,125 92,126 113,126 92,127 113,127 92,128 113,128 92,129 113,129 92,130 113,130 92,131 113,131 92,132 113,132 92,133 113,133 92,134 113,134 92,135 113,135 92,136 113,136 92,137 113,137 92,138 113,138 92,139 113,139 92,140 113,140 92,141 113,141 92,142 113,142 92,143 113,143 92,144 113,144 92,145 113,145 92,146 113,146 92,147 113,147 92,148 113,148 92,149 113,149 92,150 113,150 92,151 113,151 92,152 113,152 92,153 113,153 92,154 113,154 92,155 113,155 92,156 113,156 92,157 113,157 92,158 113,158 92,159 113,159 92,160 113,160 92,161 113,161 92,162 113,162 92,163 113,163 92,164 113,164 92,165 113,165 92,166 113,166 92,167 113,167 92,168 113,168 92,169 113,169 92,170 113,170 92,171 113,171 92,172 113,172 92,173 113,173 92,174 113,174 92,175 113,175 92,176 113,176 92,177 113,177 92,178 113,178 92,179 113,179 92,180 113,180 92,181 113,181 92,182 113,182 92,183 113,183 92,184 113,184 92,185 113,185 92,186 113,186 92,187 113,187 92,188 113,188 92,189 113,189 92,190 113,190 92,191 113,191 92,192 113,192 92,193 113,193 92,194 113,194 92,195 113,195 92,196 113,196 92,197 113,197 92,198 113,198 92,199 113,199 92,200 113,200 92,201 113,201 92,202 113,202 92,203 113,203 92,204 113,204 92,205 113,205 92,206 113,206 92,207 113,207 92,208 113,208 92,209 113,209 92,210 113,210 92,211 113,211 92,212 113,212
120,114 120,213 121,114 121,213 122,114 122,213 123,114 123,213 124,114 124,213 125,114 125,213 126,114 126,213 127,114 127,213 128,114 128,213 129,114 129,213 130,114 130,213 131,114 131,213 132,114 132,213 133,114 133,213 134,114 134,213 135,114 135,213 136,114 136,213 137,114 137,213 138,114 138,213 139,114 139,213 140,114 140,213 141,114 141,213 120,115 141,115 120,116 141,116 120,117 141,117 120,118 141,118 120,119 141,119 120,120 141,120 120,121 141,121 120,122 141,122 120,123 141,123 120,124 141,124 120,125 141,125 120,126 141,126 120,127 141,127 120,128 141,128 120,129 141,129 120,130 141,130 120,131 141,131 120,132 141,132 120,133 141,133 120,134 141,134 120,135 141,135 120,136 141,136 120,137 141,137 120,138 141,138 120,139 141,139 120,140 141,140 120,141 141,141 120,142 141,142 120,143 141,143 120,144 141,144 120,145 141,145 120,146 141,146 120,147 141,147 120,148 141,148 120,149 141,149 120,150 141,150 120,151 141,151 120,152 141,152 120,153 141,153 120,154 141,154 120,155 141,155 120,156 141,156 120,157 141,157 120,158 141,158 120,159 141,159 120,160 141,160 120,161 141,161 120,162 141,162 120,163 141,163 120,164 141,164 120,165 141,165 120,166 141,166 120,167 141,167 120,168 141,168 120,169 141,169 120,170 141,170 120,171 141,171 120,172 141,172 120,173 141,173 120,174 141,174 120,175 141,175 120,176 141,176 120,177 141,177 120,178 141,178 120,179 141,179 120,180 141,180 120,181 141,181 120,182 141,182 120,183 141,183 120,184 141,184 120,185 141,185 120,186 141,186 120,187 141,187 120,188 141,188 120,189 141,189 120,190 141,190 120,191 141,191 120,192 141,192 120,193 141,193 120,194 141,194 120,195 141,195 120,196 141,196 120,197 141,197 120,198 141,198 120,199 141,199 120,200 141,200 120,201 141,201 120,202 141,202 120,203 141,203 120,204 141,204 120,205 141,205 120,206 141,206 120,207 141,207 120,208 141,208 120,209 141,209 120,210 141,210 120,211 141,211 120,212 141,212
148,114 148,213 149,114 149,213 150,114 150,213 151,114 151,213 152,114 152,213 153,114 153,213 154,114 154,213 155,114 155,213 156,114 156,213 157,114 157,213 158,114 158,213 159,114 159,213 160,114 160,213 161,114 161,213 162,114 162,213 163,114 163,213 164,114 164,213 165,114 165,213 166,114 166,213 167,114 167,213 168,114 168,213 169,114 169,213 148,115 169,115 148,116 169,116 148,117 169,117 148,118 169,118 148,119 169,119 148,120 169,120 148,121 169,121 148,122 169,122 148,123 169,123 148,124 169,124 148,125 169,125 148,126 169,126 148,127 169,127 148,128 169,128 148,129 169,129 148,130 169,130 148,131 169,131 148,132 169,132 148,133 169,133 148,134 169,134 148,135 169,135 148,136 169,136 148,137 169,137 148,138 169,138 148,139 169,139 148,140 169,140 148,141 169,141 148,142 169,142 148,143 169,143 148,144 169,144 148,145 169,145 148,146 169,146 148,147 169,147 148,148 169,148 148,149 169,149 148,150 169,150 148,151 169,151 148,152 169,152 148,153 169,153 148,154 169,154 148,155 169,155 148,156 169,156 148,157 169,157 148,158 169,158 148,159 169,159 148,160 169,160 148,161 169,161 148,162 169,162 148,163 169,163 148,164 169,164 148,165 169,165 148,166 169,166 148,167 169,167 148,168 169,168 148,169 169,169 148,170 169,170 148,171 169,171 148,172 169,172 148,173 169,173 148,174 169,174 148,175 169,175 148,176 169,176 148,177 169,177 148,178 169,178 148,179 169,179 148,180 169,180 148,181 169,181 148,182 169,182 148,183 169,183 148,184 169,184 148,185 169,185 148,186 169,186 148,187 169,187 148,188 169,188 148,189 169,189 148,190 169,190 148,191 169,191 148,192 169,192 148,193 169,193 148,194 169,194 148,195 169,195 148,196 169,196 148,197 169,197 148,198 169,198 148,199 169,199 148,200 169,200 148,201 169,201 148,202 169,202 148,203 169,203 148,204 169,204 148,205 169,205 148,206 169,206 148,207 169,207 148,208 169,208 148,209 169,209 148,210 169,210 148,211 169,211 148,212 169,212
176,114 176,213 177,114 177,213 178,114 178,213 179,114 179,213 180,114 180,213 181,114 181,213 182,114 182,213 183,114 183,213 184,114 184,213 185,114 185,213 186,114 186,213 187,114 187,213 188,114 188,213 189,114 189,213 190,114 190,213 191,114 191,213 192,114 192,213 193,114 193,213 194,114 194,213 195,114 195,213 196,114 196,213 197,114 197,213 176,115 197,115 176,116 197,116 176,117 197,117 176,118 197,118 176,119 197,119 176,120 197,120 176,121 197,121 176,122 197,122 176,123 197,123 176,124 197,124 176,125 197,125 176,126 197,126 176,127 197,127 176,128 197,128 176,129 197,129 176,130 197,130 176,131 197,131 176,132 197,132 176,133 197,133 176,134 197,134 176,135 197,135 176,136 197,136 176,137 197,137 176,138 197,138 176,139 197,139 176,140 197,140 176,141 197,141 176,142 197,142 176,143 197,143 176,144 197,144 176,145 197,145 176,146 197,146 176,147 197,147 176,148 197,148 176,149 197,149 176,150 197,150 176,151 197,151 176,152 197,152 176,153 197,153 176,154 197,154 176,155 197,155 176,156 197,156 176,157 197,157 176,158 197,158 176,159 197,159 176,160 197,160 176,161 197,161 176,162 197,162 176,163 197,163 176,164 197,164 176,165 197,165 176,166 197,166 176,167 197,167 176,168 197,168 176,169 197,169 176,170 197,170 176,171 197,171 176,172 197,172 176,173 197,173 176,174 197,174 176,175 197,175 176,176 197,176 176,177 197,177 176,178 197,178 176,179 197,179 176,180 197,180 176,181 197,181 176,182 197,182 176,183 197,183 176,184 197,184 176,185 197,185 176,186 197,186 176,187 197,187 176,188 197,188 176,189 197,189 176,190 197,190 176,191 197,191 176,192 197,192 176,193 197,193 176,194 197,194 176,195 197,195 176,196 197,196 176,197 197,197 176,198 197,198 176,199 197,199 176,200 197,200 176,201 197,201 176,202 197,202 176,203 197,203 176,204 197,204 176,205 197,205 176,206 197,206 176,207 197,207 176,208 197,208 176,209 197,209 176,210 197,210 176,211 197,211 176,212 197,212
204,114 204,213 205,114 205,213 206,114 206,213 207,114 207,213 208,114 208,213 209,114 209,213 210,114 210,213 211,114 211,213 212,114 212,213 213,114 213,213 214,114 214,213 215,114 215,213 216,114 216,213 217,114 217,213 218,114 218,213 219,114 219,213 220,114 220,213 221,114 221,213 222,114 222,213 223,114 223,213 224,114 224,213 225,114 225,213 204,115 225,115 204,116 225,116 204,117 225,117 204,118 225,118 204,119 225,119 204,120 225,120 204,121 225,121 204,122 225,122 204,123 225,123 204,124 225,124 204,125 225,125 204,126 225,126 204,127 225,127 204,128 225,128 204,129 225,129 204,130 225,130 204,131 225,131 204,132 225,132 204,133 225,133 204,134 225,134 204,135 225,135 204,136 225,136 204,137 225,137 204,138 225,138 204,139 225,139 204,140 225,140 204,141 225,141 204,142 225,142 204,143 225,143 204,144 225,144 204,145 225,145 204,146 225,146 204,147 225,147 204,148 225,148 204,149 225,149 204,150 225,150 204,151 225,151 204,152 225,152 204,153 225,153 204,154 225,154 204,155 225,155 204,156 225,156 204,157 225,157 204,158 225,158 204,159 225,159 204,160 225,160 204,161 225,161 204,162 225,162 204,163 225,163 204,164 225,164 204,165 225,165 204,166 225,166 204,167 225,167 204,168 225,168 204,169 225,169 204,170 225,170 204,171 225,171 204,172 225,172 204,173 225,173 204,174 225,174 204,175 225,175 204,176 225,176 204,177 225,177 204,178 225,178 204,179 225,179 204,180 225,180 204,181 225,181 204,182 225,182 204,183 225,183 204,184 225,184 204,185 225,185 204,186 225,186 204,187 225,187 204,188 225,188 204,189 225,189 204,190 225,190 204,191 225,191 204,192 225,192 204,193 225,193 204,194 225,194 204,195 225,195 204,196 225,196 204,197 225,197 204,198 225,198 204,199 225,199 204,200 225,200 204,201 225,201 204,202 225,202 204,203 225,203 204,204 225,204 204,205 225,205 204,206 225,206 204,207 225,207 204,208 225,208 204,209 225,209 204,210 225,210 204,211 225,211 204,212 225,212
232,114 232,213 233,114 233,213 234,114 234,213 235,114 235,213 236,114 236,213 237,114 237,213 238,114 238,213 239,114 239,213 240,114 240,213 241,114 241,213 242,114 242,213 243,114 243,213 244,114 244,213 245,114 245,213 246,114 246,213 247,114 247,213 248,114 248,213 249,114 249,213 250,114 250,213 251,114 251,213 252,114 252,213 253,114 253,213 232,115 253,115 232,116 253,116 232,117 253,117 232,118 253,118 232,119 253,119 232,120 253,120 232,121 253,121 232,122 253,122 232,123 253,123 232,124 253,124 232,125 253,125 232,126 253,126 232,127 253,127 232,128 253,128 232,129 253,129 232,130 253,130 232,131 253,131 232,132 253,132 232,133 253,133 232,134 253,134 232,135 253,135 232,136 253,136 232,137 253,137 232,138 253,138 232,139 253,139 232,140 253,140 232,141 253,141 232,142 253,142 232,143 253,143 232,144 253,144 232,145 253,145 232,146 253,146 232,147 253,147 232,148 253,148 232,149 253,149 232,150 253,150 232,151 253,151 232,152 253,152 232,153 253,153 232,154 253,154 232,155 253,155 232,156 253,156 232,157 253,157 232,158 253,158 232,159 253,159 232,160 253,160 232,161 253,161 232,162 253,162 232,163 253,163 232,164 253,164 232,165 253,165 232,166 253,166 232,167 253,167 232,168 253,168 232,169 253,169 232,170 253,170 232,171 253,171 232,172 253,172 232,173 253,173 232,174 253,174 232,175 253,175 232,176 253,176 232,177 253,177 232,178 253,178 232,179 253,179 232,180 253,180 232,181 253,181 232,182 253,182 232,183 253,183 232,184 253,184 232,185 253,185 232,186 253,186 232,187 253,187 232,188 253,188 232,189 253,189 232,190 253,190 232,191 253,191 232,192 253,192 232,193 253,193 232,194 253,194 232,195 253,195 232,196 253,196 232,197 253,197 232,198 253,198 232,199 253,199 232,200 253,200 232,201 253,201 232,202 253,202 232,203 253,203 232,204 253,204 232,205 253,205 232,206 253,206 232,207 253,207 232,208 253,208 232,209 253,209 232,210 253,210 232,211 253,211 232,212 253,212
260,114 260,213 261,114 261,213 262,114 262,213 263,114 263,213 264,114 264,213 265,114 265,213 266,114 266,213 267,114 267,213 268,114 268,213 269,114 269,213 270,114 270,213 271,114 271,213 272,114 272,213 273,114 273,213 274,114 274,213 275,114 275,213 276,114 276,213 277,114 277,213 278,114 278,213 279,114 279,213 280,114 280,213 281,114 281,213 260,115 281,115 260,116 281,116 260,117 281,117 260,118 281,118 260,119 281,119 260,120 281,120 260,121 281,121 260,122 281,122 260,123 281,123 260,124 281,124 260,125 281,125 260,126 281,126 260,127 281,127 260,128 281,128 260,129 281,129 260,130 281,130 260,131 281,131 260,132 281,132 260,133 281,133 260,134 281,134 260,135 281,135 260,136 281,136 260,137 281,137 260,138 281,138 260,139 281,139 260,140 281,140 260,141 281,141 260,142 281,142 260,143 281,143 260,144 281,144 260,145 281,145 260,146 281,146 260,147 281,147 260,148 281,148 260,149 281,149 260,150 281,150 260,151 281,151 260,152 281,152 260,153 281,153 260,154 281,154 260,155 281,155 260,156 281,156 260,157 281,157 260,158 281,158 260,159 281,159 260,160 281,160 260,161 281,161 260,162 281,162 260,163 281,163 260,164 281,164 260,165 281,165 260,166 281,166 260,167 281,167 260,168 281,168 260,169 281,169 260,170 281,170 260,171 281,171 260,172 281,172 260,173 281,173 260,174 281,174 260,175 281,175 260,176 281,176 260,177 281,177 260,178 281,178 260,179 281,179 260,180 281,180 260,181 281,181 260,182 281,182 260,183 281,183 260,184 281,184 260,185 281,185 260,186 281,186 260,187 281,187 260,188 281,188 260,189 281,189 260,190 281,190 260,191 281,191 260,192 281,192 260,193 281,193 260,194 281,194 260,195 281,195 260,196 281,196 260,197 281,197 260,198 281,198 260,199 281,199 260,200 281,200 260,201 281,201 260,202 281,202 260,203 281,203 260,204 281,204 260,205 281,205 260,206 281,206 260,207 281,207 260,208 281,208 260,209 281,209 260,210 281,210 260,211 281,211 260,212 281,212
288,114 288,213 289,114 289,213 290,114 290,213 291,114 291,213 292,114 292,213 293,114 293,213 294,114 294,213 295,114 295,213 296,114 296,213 297,114 297,213 298,114 298,213 299,114 299,213 300,114 300,213 301,114 301,213 302,114 302,213 303,114 303,213 304,114 304,213 305,114 305,213 306,114 306,213 307,114 307,213 308,114 308,213 309,114 309,213 288,115 309,115 288,116 309,116 288,117 309,117 288,118 309,118 288,119 309,119 288,120 309,120 288,121 309,121 288,122 309,122 288,123 309,123 288,124 309,124 288,125 309,125 288,126 309,126 288,127 309,127 288,128 309,128 288,129 309,129 288,130 309,130 288,131 309,131 288,132 309,132 288,133 309,133 288,134 309,134 288,135 309,135 288,136 309,136 288,137 309,137 288,138 309,138 288,139 309,139 288,140 309,140 288,141 309,141 288,142 309,142 288,143 309,143 288,144 309,144 288,145 309,145 288,146 309,146 288,147 309,147 288,148 309,148 288,149 309,149 288,150 309,150 288,151 309,151 288,152 309,152 288,153 309,153 288,154 309,154 288,155 309,155 288,156 309,156 288,157 309,157 288,158 309,158 288,159 309,159 288,160 309,160 288,161 309,161 288,162 309,162 288,163 309,163 288,164 309,164 288,165 309,165 288,166 309,166 288,167 309,167 288,168 309,168 288,169 309,169 288,170 309,170 288,171 309,171 288,172 309,172 288,173 309,173 288,174 309,174 288,175 309,175 288,176 309,176 288,177 309,177 288,178 309,178 288,179 309,179 288,180 309,180 288,181 309,181 288,182 309,182 288,183 309,183 288,184 309,184 288,185 309,185 288,186 309,186 288,187 309,187 288,188 309,188 288,189 309,189 288,190 309,190 288,191 309,191 288,192 309,192 288,193 309,193 288,194 309,194 288,195 309,195 288,196 309,196 288,197 309,197 288,198 309,198 288,199 309,199 288,200 309,200 288,201 309,201 288,202 309,202 288,203 309,203 288,204 309,204 288,205 309,205 288,206 309,206 288,207 309,207 288,208 309,208 288,209 309,209 288,210 309,210 288,211 309,211 288,212 309,212
